1365781902.92	0	0.00331497192383
1365781902.92	1	0.00330686569214
1365781902.92	2	0.00329899787903
1365781902.95	3	0.00666618347168
1365781902.96	4	0.00558018684387
1365781902.96	5	0.00567197799683
1365781902.96	6	0.00545597076416
1365781902.96	7	0.00558805465698
1365781902.96	8	0.00578093528748
1365781902.96	9	0.00529718399048
1365781902.96	10	0.00592684745789
1365781902.96	11	0.00616598129272
1365781903.0	12	0.0058000087738
1365781903.0	13	0.00595808029175
1365781903.0	14	0.00567007064819
1365781903.0	15	0.00505399703979
1365781903.0	16	0.00475883483887
1365781903.0	17	0.00420999526978
1365781903.0	18	0.00395393371582
1365781903.0	19	0.00337791442871
1365781903.0	20	0.0031270980835
1365781903.04	21	0.00544714927673
1365781903.04	22	0.0049729347229
1365781903.04	23	0.00404191017151
1365781903.04	24	0.00376605987549
1365781903.04	25	0.00358700752258
1365781903.04	26	0.00363492965698
1365781903.04	27	0.00387716293335
1365781903.05	28	0.0287899971008
1365781903.05	29	0.0284070968628
1365781903.05	30	0.0281808376312
1365781903.08	31	0.00207686424255
1365781903.08	32	0.00294494628906
1365781903.08	33	0.00301480293274
1365781903.08	34	0.00347495079041
1365781903.08	35	0.00291609764099
1365781903.08	36	0.00447988510132
1365781903.08	37	0.00460600852966
1365781903.08	38	0.00463700294495
1365781903.08	39	0.00466299057007
1365781903.08	40	0.00467300415039
1365781903.12	41	0.00556993484497
1365781903.12	42	0.00563311576843
1365781903.12	43	0.00537300109863
1365781903.12	44	0.00534796714783
1365781903.12	45	0.00202298164368
1365781903.12	46	0.00198793411255
1365781903.12	47	0.00195503234863
1365781903.12	48	0.00192308425903
1365781903.12	49	0.0014820098877
1365781903.12	50	0.00137305259705
1365781903.16	51	0.00534081459045
1365781903.16	52	0.00609707832336
1365781903.16	53	0.00576210021973
1365781903.16	54	0.00521802902222
1365781903.16	55	0.00507998466492
1365781903.16	56	0.00462508201599
1365781903.16	57	0.00415706634521
1365781903.17	58	0.00387692451477
1365781903.17	59	0.00328302383423
1365781903.17	60	0.00311899185181
1365781903.2	61	0.00672698020935
1365781903.2	62	0.00673007965088
1365781903.2	63	0.00630688667297
1365781903.2	64	0.00602602958679
1365781903.2	65	0.00550198554993
1365781903.2	66	0.00479197502136
1365781903.2	67	0.00459408760071
1365781903.21	68	0.00439310073853
1365781903.21	69	0.00367307662964
1365781903.21	70	0.00283694267273
1365781903.24	71	0.00558686256409
1365781903.24	72	0.0054829120636
1365781903.24	73	0.0051441192627
1365781903.24	74	0.00458788871765
1365781903.24	75	0.00529909133911
1365781903.24	76	0.00499582290649
1365781903.24	77	0.0044641494751
1365781903.24	78	0.00415182113647
1365781903.24	79	0.00382685661316
1365781903.25	80	0.00358605384827
1365781903.28	81	0.00596809387207
1365781903.28	82	0.00568604469299
1365781903.28	83	0.00513601303101
1365781903.28	84	0.00478386878967
1365781903.28	85	0.00456500053406
1365781903.28	86	0.00406384468079
1365781903.28	87	0.00372791290283
1365781903.28	88	0.00334215164185
1365781903.29	89	0.00293803215027
1365781903.29	90	0.00256085395813
1365781903.32	91	0.00693297386169
1365781903.32	92	0.00676393508911
1365781903.32	93	0.0065929889679
1365781903.32	94	0.00552797317505
1365781903.32	95	0.0055468082428
1365781903.32	96	0.00531387329102
1365781903.32	97	0.00504589080811
1365781903.32	98	0.00469017028809
1365781903.36	99	0.00586485862732
1365781903.36	100	0.0058012008667
1365781903.36	101	0.00545716285706
1365781903.36	102	0.00481414794922
1365781903.37	103	0.00389003753662
