1365783571.71	0	0.0107119083405
1365783571.71	1	0.0106859207153
1365783571.71	2	0.0103039741516
1365783571.71	3	0.0101671218872
1365783571.75	4	0.00758504867554
1365783571.75	5	0.00905799865723
1365783571.75	6	0.00846695899963
1365783571.75	7	0.0084400177002
1365783571.75	8	0.00843119621277
1365783571.75	9	0.0087890625
1365783571.75	10	0.00902795791626
1365783571.75	11	0.0094199180603
1365783571.75	12	0.00979495048523
1365783571.75	13	0.0100901126862
1365783571.79	14	0.00689816474915
1365783571.79	15	0.00758600234985
1365783571.79	16	0.00864100456238
1365783571.79	17	0.00911688804626
1365783571.79	18	0.00921893119812
1365783571.79	19	0.00970602035522
1365783571.79	20	0.0097279548645
1365783571.79	21	0.00970005989075
1365783571.79	22	0.0096869468689
1365783571.79	23	0.00969314575195
1365783571.83	24	0.00673985481262
1365783571.83	25	0.0070321559906
1365783571.83	26	0.0077919960022
1365783571.83	27	0.00796604156494
1365783571.83	28	0.0086989402771
1365783571.83	29	0.00867104530334
1365783571.83	30	0.00849413871765
1365783571.83	31	0.00852799415588
1365783571.83	32	0.00893688201904
1365783571.83	33	0.00874805450439
1365783571.87	34	0.00776195526123
1365783571.87	35	0.00776982307434
1365783571.87	36	0.00817799568176
1365783571.87	37	0.00830101966858
1365783571.87	38	0.00884103775024
1365783571.87	39	0.00928497314453
1365783571.87	40	0.0096869468689
1365783571.87	41	0.00998282432556
1365783571.87	42	0.0102272033691
1365783571.91	43	0.0065610408783
1365783571.91	44	0.00673604011536
1365783571.91	45	0.00764393806458
1365783571.91	46	0.00913500785828
1365783571.91	47	0.00919795036316
1365783571.91	48	0.00928902626038
1365783571.91	49	0.00861597061157
1365783571.91	50	0.00880312919617
1365783571.91	51	0.00944495201111
1365783571.91	52	0.00954294204712
1365783571.95	53	0.00674891471863
1365783571.95	54	0.00677585601807
1365783571.95	55	0.00911688804626
1365783571.95	56	0.0119152069092
1365783571.95	57	0.0118350982666
1365783571.95	58	0.0118420124054
1365783571.95	59	0.0117869377136
1365783571.95	60	0.0117950439453
1365783571.95	61	0.0117781162262
1365783571.95	62	0.0117011070251
1365783571.99	63	0.00631403923035
1365783571.99	64	0.00668096542358
1365783571.99	65	0.00768113136292
1365783571.99	66	0.00848603248596
1365783571.99	67	0.00851106643677
1365783571.99	68	0.00903820991516
1365783571.99	69	0.00894212722778
